"id";"id_device";"id_type";"event_dt";"time";"latitude";"longitude";"altitude";"azimuth";"speed";"accelerometer";"fuel";"odometer";"movementsensor";"address";"satellitescount";"hdop";"batterylevel";"state";"from_archive";"odometer_forced";"fuel_expense";"odometer_calculated";"odometer_ext"
1566568;58369;0;"2012-06-06 08:20:01.132";"2012-06-06 08:19:47";56.294517;37.722500;205;325;105.00;;;23193470;1;"СНТ  Энергия, сельское поселение Костинское, Дмитровский район, Московская область, Центральный федеральный округ, Российская Федерация";11;1.1;;1;0;0;;0;
1566571;58369;0;"2012-06-06 08:20:17.133";"2012-06-06 08:20:04";56.296717;37.719750;202;325;76.00;;;23193767;1;"СНТ  Энергия, сельское поселение Костинское, Дмитровский район, Московская область, Центральный федеральный округ, Российская Федерация";4;1.1;;1;0;0;;0;
1566574;58369;0;"2012-06-06 08:20:26.651";"2012-06-06 08:20:18";56.298617;37.718783;204;344;61.00;;;23193987;1;"A107, Московская область, Российская Федерация";4;1.1;;1;0;0;;0;
1566577;58369;0;"2012-06-06 08:20:40.974";"2012-06-06 08:20:31";56.301550;37.716450;209;336;56.00;;;23194344;1;"СНТ  Энергия, сельское поселение Костинское, Дмитровский район, Московская область, Центральный федеральный округ, Российская Федерация";2;1.1;;1;0;0;;0;
1566580;58369;0;"2012-06-06 08:20:50.744";"2012-06-06 08:20:42";56.302500;37.715383;208;328;32.00;;;23194468;1;"A107, Московская область, Российская Федерация";9;1.1;;1;0;0;;0;
1566583;58369;0;"2012-06-06 08:21:08.527";"2012-06-06 08:20:59";56.302433;37.714550;209;262;31.00;;;23194520;1;"A107, Московская область, Российская Федерация";10;1.1;;1;0;0;;0;
1566586;58369;0;"2012-06-06 08:21:25.726";"2012-06-06 08:21:18";56.302283;37.713067;209;260;18.00;;;23194613;1;"A107, Московская область, Российская Федерация";3;1.1;;1;0;0;;0;
1566588;58369;0;"2012-06-06 08:21:41.484";"2012-06-06 08:21:31";56.302400;37.714083;210;79;7.00;;;23194678;1;"СНТ  Энергия, сельское поселение Костинское, Дмитровский район, Московская область, Центральный федеральный округ, Российская Федерация";6;1.1;;1;0;0;;0;
1566592;58369;0;"2012-06-06 08:21:57.732";"2012-06-06 08:21:50";56.302433;37.714917;210;86;26.00;;;23194729;1;"A107, Московская область, Российская Федерация";12;1.1;;1;0;0;;0;
1566595;58369;0;"2012-06-06 08:22:13.314";"2012-06-06 08:22:05";56.307583;37.713133;218;349;48.00;;;23195313;1;"A107, Московская область, Российская Федерация";12;1.1;;1;0;0;;0;
1566598;58369;0;"2012-06-06 08:22:28.085";"2012-06-06 08:22:17";56.309233;37.713433;219;6;22.00;;;23195498;1;"Московская область, сельское поселение Костинское, Центральная улица";3;1.1;;1;0;0;;0;
1566600;58369;0;"2012-06-06 08:22:37.822";"2012-06-06 08:22:30";56.309517;37.713100;220;327;34.00;;;23195535;1;"A107, Московская область, Российская Федерация";3;1.1;;1;0;0;;0;
1566603;58369;0;"2012-06-06 08:22:57.807";"2012-06-06 08:22:50";56.310750;37.711033;220;317;68.00;;;23195724;1;"A107, Московская область, Российская Федерация";3;1.1;;1;0;0;;0;
1566607;58369;0;"2012-06-06 08:23:18.068";"2012-06-06 08:23:10";56.312350;37.707300;213;308;80.00;;;23196015;1;"A107, Московская область, Российская Федерация";9;1.1;;1;0;0;;0;
1566610;58369;0;"2012-06-06 08:23:30.888";"2012-06-06 08:23:23";56.313233;37.703933;207;295;75.00;;;23196245;1;"A107, Московская область, Российская Федерация";8;1.1;;1;0;0;;0;
1566613;58369;0;"2012-06-06 08:23:46.768";"2012-06-06 08:23:39";56.314017;37.700300;214;291;41.00;;;23196486;1;"A107, Московская область, Российская Федерация";12;1.1;;1;0;0;;0;
1566615;58369;0;"2012-06-06 08:23:57.917";"2012-06-06 08:23:50";56.314517;37.697950;217;291;51.00;;;23196641;1;"A107, Московская область, Российская Федерация";2;1.1;;1;0;0;;0;
1566618;58369;0;"2012-06-06 08:24:08.758";"2012-06-06 08:24:01";56.315367;37.693833;217;290;82.00;;;23196913;1;"A107, Московская область, Российская Федерация";12;1.1;;1;0;0;;0;
1566621;58369;0;"2012-06-06 08:24:18.907";"2012-06-06 08:24:11";56.315883;37.688967;214;281;100.00;;;23197219;1;"A107, Московская область, Российская Федерация";10;1.1;;1;0;0;;0;
1566624;58369;0;"2012-06-06 08:24:36.912";"2012-06-06 08:24:29";56.316767;37.678100;193;278;106.00;;;23197897;1;"A107, Московская область, Российская Федерация";9;1.1;;1;0;0;;0;
1566628;58369;0;"2012-06-06 08:24:54.833";"2012-06-06 08:24:47";56.317283;37.669933;213;276;101.00;;;23198404;1;"A107, Московская область, Российская Федерация";6;1.1;;1;0;0;;0;
1566631;58369;0;"2012-06-06 08:25:13.581";"2012-06-06 08:25:05";56.316817;37.662583;212;263;103.00;;;23198861;1;"A107, Московская область, Российская Федерация";7;1.1;;1;0;0;;0;
1566634;58369;0;"2012-06-06 08:25:22.834";"2012-06-06 08:25:15";56.316417;37.652317;206;266;109.00;;;23199497;1;"A107, Московская область, Российская Федерация";7;1.1;;1;0;0;;0;
1566638;58369;0;"2012-06-06 08:25:41.906";"2012-06-06 08:25:34";56.316333;37.645450;217;269;102.00;;;23199921;1;"A107, Московская область, Российская Федерация";7;1.1;;1;0;0;;0;
1566640;58369;0;"2012-06-06 08:25:51.909";"2012-06-06 08:25:44";56.316200;37.635233;236;269;103.00;;;23200552;1;"A107, Московская область, Российская Федерация";12;1.1;;1;0;0;;0;
1566644;58369;0;"2012-06-06 08:26:06.991";"2012-06-06 08:25:59";56.316617;37.631950;238;283;94.00;;;23200760;1;"A107, Московская область, Российская Федерация";11;1.1;;1;0;0;;0;
1566647;58369;0;"2012-06-06 08:26:24.923";"2012-06-06 08:26:17";56.317217;37.630600;237;309;96.00;;;23200867;1;"A107, Московская область, Российская Федерация";3;1.1;;1;0;0;;0;
1566650;58369;0;"2012-06-06 08:26:34.892";"2012-06-06 08:26:27";56.319333;37.626867;240;316;99.00;;;23201196;1;"Дмитров, Гравийная ул., 29";1;1.1;;1;0;0;;0;
1566653;58369;0;"2012-06-06 08:26:53.106";"2012-06-06 08:26:45";56.320933;37.621500;236;298;104.00;;;23201572;1;"Дмитров, ул. Космонавтов, 37";12;1.1;;1;0;0;;0;
1566657;58369;0;"2012-06-06 08:27:12.093";"2012-06-06 08:27:04";56.322100;37.613517;240;285;108.00;;;23202081;1;"Дмитров, ул. Космонавтов, 37";1;1.1;;1;0;0;;0;
1566660;58369;0;"2012-06-06 08:27:28.974";"2012-06-06 08:27:21";56.323200;37.609000;243;294;110.00;;;23202386;1;"Дмитров, ул. Космонавтов, 37";4;1.1;;1;0;0;;0;
1566663;58369;0;"2012-06-06 08:27:51.382";"2012-06-06 08:27:41";56.326033;37.598117;246;295;116.00;;;23203129;1;"СНТ  Ярово, городское поселение Дмитров, Дмитровский район, Московская область, Центральный федеральный округ, 141802, Российская Федерация";2;1.1;;1;0;0;;0;
1566667;58369;0;"2012-06-06 08:28:06.046";"2012-06-06 08:27:58";56.327133;37.589283;222;283;118.00;;;23203688;1;"Дмитров, ул. Космонавтов, 37";11;1.1;;1;0;0;;0;
1566670;58369;0;"2012-06-06 08:28:21.244";"2012-06-06 08:28:13";56.327267;37.585167;215;273;101.00;;;23203942;1;"Дмитров, ул. Космонавтов, 37";12;1.1;;1;0;0;;0;
1566673;58369;0;"2012-06-06 08:28:40.698";"2012-06-06 08:28:32";56.327667;37.580533;196;279;105.00;;;23204232;1;"Дмитров, ул. Космонавтов, 37";9;1.1;;1;0;0;;0;
1566677;58369;0;"2012-06-06 08:28:59.169";"2012-06-06 08:28:51";56.328933;37.577583;186;307;118.00;;;23204462;1;"Дмитров, ул. Космонавтов, 37";9;1.1;;1;0;0;;0;
1566681;58369;0;"2012-06-06 08:29:14.29";"2012-06-06 08:29:06";56.332300;37.572117;188;318;121.00;;;23204967;1;"Дмитров, ул. Космонавтов, 37";2;1.1;;1;0;0;;0;
1566683;58369;0;"2012-06-06 08:29:30.155";"2012-06-06 08:29:22";56.332467;37.571767;187;311;103.00;;;23204996;1;"Дмитров, ул. Космонавтов, 37";8;1.1;;1;0;0;;0;
1566686;58369;0;"2012-06-06 08:29:44.159";"2012-06-06 08:29:36";56.332867;37.570200;184;295;96.00;;;23205103;1;"Дмитров, ул. Космонавтов, 37";5;1.1;;1;0;0;;0;
1566690;58369;0;"2012-06-06 08:30:04.243";"2012-06-06 08:29:56";56.333650;37.563600;175;282;88.00;;;23205519;1;"Дмитров, ул. Космонавтов, 37";11;1.1;;1;0;0;;0;
1566692;58369;0;"2012-06-06 08:30:15.186";"2012-06-06 08:30:07";56.334383;37.560517;167;293;74.00;;;23205726;1;"Дмитров, ул. Космонавтов, 37";9;1.1;;1;0;0;;0;
1566695;58369;0;"2012-06-06 08:30:27.224";"2012-06-06 08:30:19";56.336050;37.556517;146;307;56.00;;;23206035;1;"Дмитров, ул. Космонавтов, 37";9;1.1;;1;0;0;;0;
1566698;58369;0;"2012-06-06 08:30:38.202";"2012-06-06 08:30:30";56.337117;37.554033;142;308;33.00;;;23206229;1;"Обьездная дор., Дмитров, Московская область, Российская Федерация";9;1.1;;1;0;0;;0;
1566701;58369;0;"2012-06-06 08:30:54.132";"2012-06-06 08:30:45";56.337883;37.552217;141;307;51.00;;;23206370;1;"ул. Космонавтов, 50, Дмитров, Московская область, Российская Федерация";6;1.1;;1;0;0;;0;
1566704;58369;0;"2012-06-06 08:31:10.262";"2012-06-06 08:31:02";56.339783;37.547717;139;307;39.00;;;23206720;1;"ул. Космонавтов, 33, Дмитров, Московская область, Российская Федерация";10;1.1;;1;0;0;;0;
1566708;58369;0;"2012-06-06 08:31:30.183";"2012-06-06 08:31:22";56.340017;37.547183;141;308;15.00;;;23206762;1;"ул. Космонавтов, 33, Дмитров, Московская область, Российская Федерация";11;1.1;;1;0;0;;0;
1566710;58369;0;"2012-06-06 08:31:47.234";"2012-06-06 08:31:39";56.340550;37.545900;144;307;30.00;;;23206861;1;"ул. Космонавтов, 35, Дмитров, Московская область, Российская Федерация";6;1.1;;1;0;0;;0;
1566715;58369;0;"2012-06-06 08:32:06.265";"2012-06-06 08:31:58";56.342033;37.541833;146;303;49.00;;;23207161;1;"Дмитров, ул. Космонавтов, 4";10;1.1;;1;0;0;;0;
1566717;58369;0;"2012-06-06 08:32:17.284";"2012-06-06 08:32:09";56.343250;37.538217;146;301;52.00;;;23207423;1;"Большевистская ул., 17, Дмитров, Московская область, Российская Федерация";10;1.1;;1;0;0;;0;
1566720;58369;0;"2012-06-06 08:32:33.304";"2012-06-06 08:32:25";56.343317;37.536917;151;275;48.00;;;23207503;1;"Дмитров, Большевистская ул., 11";8;1.1;;1;0;0;;0;
1566723;58369;0;"2012-06-06 08:32:50.365";"2012-06-06 08:32:42";56.342967;37.532333;156;262;51.00;;;23207788;1;"Дмитров, Большевистская ул., 5";9;1.1;;1;0;0;;0;
1566726;58369;0;"2012-06-06 08:33:08.337";"2012-06-06 08:33:00";56.342717;37.528717;154;263;25.00;;;23208013;1;"Дмитров, ул. Лиры Никольской, 20";1;1.1;;1;0;0;;0;
1566729;58369;0;"2012-06-06 08:33:24.677";"2012-06-06 08:33:16";56.342333;37.529300;154;140;20.00;;;23208069;1;"Дмитров, Инженерная ул., 2";2;1.1;;1;0;0;;0;
1566732;58369;0;"2012-06-06 08:33:42.348";"2012-06-06 08:33:34";56.341050;37.529983;163;163;36.00;;;23208219;1;"Дмитров, Инженерная ул., 8";10;1.1;;1;0;0;;0;
1566735;58369;0;"2012-06-06 08:33:58.43";"2012-06-06 08:33:50";56.339283;37.530900;178;164;19.00;;;23208422;1;"Инженерная ул., 7-9, Дмитров, Московская область, Российская Федерация";6;1.1;;1;0;0;;0;
1566738;58369;0;"2012-06-06 08:34:11.466";"2012-06-06 08:34:03";56.342333;37.529250;159;343;33.00;;;23208775;1;"Дмитров, Инженерная ул., 2";6;1.1;;1;0;0;;0;
1566742;58369;0;"2012-06-06 08:34:30.34";"2012-06-06 08:34:22";56.342917;37.528950;153;344;27.00;;;23208843;1;"Дмитров, ул. Минина, 20";10;1.1;;1;0;0;;0;
1566745;58369;0;"2012-06-06 08:34:42.338";"2012-06-06 08:34:34";56.343600;37.528833;150;354;40.00;;;23208920;1;"Дмитров, ул. Минина, 27";1;1.1;;1;0;0;;0;
1566747;58369;0;"2012-06-06 08:34:53.36";"2012-06-06 08:34:45";56.345283;37.528833;146;0;37.00;;;23209106;1;"Дмитров, Семенюка ул., 42";7;1.1;;1;0;0;;0;
1566751;58369;0;"2012-06-06 08:35:10.297";"2012-06-06 08:35:02";56.345633;37.527350;144;293;11.00;;;23209205;1;"Дмитров, Семенюка ул., 38";3;1.1;;1;0;0;;0;
1566755;58369;0;"2012-06-06 08:35:30.43";"2012-06-06 08:35:22";56.346350;37.524183;137;292;14.00;;;23209416;1;"Семенюка ул., 29-31, Дмитров, Московская область, Российская Федерация";2;1.1;;1;0;0;;0;
1566758;58369;0;"2012-06-06 08:35:47.411";"2012-06-06 08:35:39";56.346533;37.523333;133;292;20.00;;;23209472;1;"Дмитров, Семенюка ул., 39";11;1.1;;1;0;0;;0;
1566761;58369;0;"2012-06-06 08:35:59.382";"2012-06-06 08:35:51";56.346983;37.521267;131;291;38.00;;;23209609;1;"Семенюка ул., 23-25, Дмитров, Московская область, Российская Федерация";5;1.1;;1;0;0;;0;
1566764;58369;0;"2012-06-06 08:36:18.386";"2012-06-06 08:36:10";56.347433;37.519183;138;291;11.00;;;23209747;1;"Дмитров, Семенюка ул., 23";2;1.1;;1;0;0;;0;
1566767;58369;0;"2012-06-06 08:36:30.394";"2012-06-06 08:36:22";56.350650;37.521133;133;19;37.00;;;23210126;1;"Дмитров, Профессиональная ул., 5В";4;1.1;;1;0;0;;0;
1566771;58369;0;"2012-06-06 08:36:48.413";"2012-06-06 08:36:40";56.352667;37.522600;133;22;17.00;;;23210367;1;"Дмитров, Профессиональная ул., 3";4;1.1;;1;0;0;;0;
1566774;58369;0;"2012-06-06 08:37:05.483";"2012-06-06 08:36:57";56.354583;37.523950;133;21;39.00;;;23210597;1;"Дмитров, Профессиональная ул., 19";4;1.1;;1;0;0;;0;
1566777;58369;0;"2012-06-06 08:37:21.601";"2012-06-06 08:37:13";56.356483;37.525333;132;22;39.00;;;23210825;1;"Дмитров, Профессиональная ул., 1С";3;1.1;;1;0;0;;0;
1566780;58369;0;"2012-06-06 08:37:38.43";"2012-06-06 08:37:30";56.358400;37.527067;133;27;43.00;;;23211063;1;"Дмитров, Профессиональная ул., 1С";7;1.1;;1;0;0;;0;
1566783;58369;0;"2012-06-06 08:37:48.414";"2012-06-06 08:37:40";56.358683;37.527467;129;38;6.00;;;23211104;1;"Дмитров, Профессиональная ул., 1С";3;1.1;;1;0;0;;0;
1566787;58369;0;"2012-06-06 08:38:08.504";"2012-06-06 08:38:00";56.360533;37.529650;130;33;22.00;;;23211350;1;"Дмитров, Профессиональная ул., 74";5;1.1;;1;0;0;;0;
1566789;58369;0;"2012-06-06 08:38:18.536";"2012-06-06 08:38:10";56.360683;37.529817;130;30;36.00;;;23211370;1;"Дмитров, Профессиональная ул., 74";8;1.1;;1;0;0;;0;
1566792;58369;0;"2012-06-06 08:38:35.723";"2012-06-06 08:38:27";56.361517;37.530167;133;13;15.00;;;23211465;1;"Дмитров, Профессиональная ул., 74";12;1.1;;1;0;0;;0;
1566796;58369;0;"2012-06-06 08:38:50.507";"2012-06-06 08:38:42";56.362817;37.534567;138;62;33.00;;;23211772;1;"Дмитров, Ковригинское ш., 20";12;1.1;;1;0;0;;0;
1566799;58369;0;"2012-06-06 08:39:05.447";"2012-06-06 08:38:57";56.363917;37.538100;138;61;60.00;;;23212022;1;"Дмитров, Ковригинское ш., 8";2;1.1;;1;0;0;;0;
1566802;58369;0;"2012-06-06 08:39:16.56";"2012-06-06 08:39:08";56.366200;37.544200;145;56;65.00;;;23212476;1;"A108, Дмитров, Московская область, Российская Федерация";10;1.1;;1;0;0;;0;
1566805;58369;0;"2012-06-06 08:39:27.428";"2012-06-06 08:39:19";56.367300;37.548567;152;65;56.00;;;23212773;1;"A108, Дмитров, Московская область, Российская Федерация";10;1.1;;1;0;0;;0;
1566808;58369;0;"2012-06-06 08:39:42.488";"2012-06-06 08:39:34";56.368200;37.552667;154;68;70.00;;;23213045;1;"A108, Дмитров, Московская область, Российская Федерация";9;1.1;;1;0;0;;0;
1566811;58369;0;"2012-06-06 08:39:57.51";"2012-06-06 08:39:49";56.369033;37.559800;166;78;81.00;;;23213495;1;"A108, Московская область, Российская Федерация";6;1.1;;1;0;0;;0;
1566814;58369;0;"2012-06-06 08:40:10.7";"2012-06-06 08:40:02";56.370067;37.568683;184;78;75.00;;;23214055;1;"A108, Московская область, Российская Федерация";5;1.1;;1;0;0;;0;
1566817;58369;0;"2012-06-06 08:40:30.932";"2012-06-06 08:40:17";56.371083;37.575433;198;75;74.00;;;23214486;1;"";9;1.1;;1;0;0;;0;
1566820;58369;0;"2012-06-06 08:40:47.938";"2012-06-06 08:40:34";56.372800;37.580150;198;57;70.00;;;23214834;1;"";4;1.1;;1;0;0;;0;
1566824;58369;0;"2012-06-06 08:41:01.362";"2012-06-06 08:40:47";56.375250;37.586867;191;57;81.00;;;23215330;1;"Московская область, городское поселение Дмитров, А108";1;1.1;;1;0;0;;0;
1566826;58369;0;"2012-06-06 08:41:07.611";"2012-06-06 08:40:59";56.378783;37.596583;192;57;89.00;;;23216047;1;"A108, Московская область, Российская Федерация";10;1.1;;1;0;0;;0;
1566830;58369;0;"2012-06-06 08:41:20.781";"2012-06-06 08:41:12";56.382267;37.606167;190;57;88.00;;;23216753;1;"A108, Московская область, Российская Федерация";1;1.1;;1;0;0;;0;
1566833;58369;0;"2012-06-06 08:41:41.542";"2012-06-06 08:41:31";56.383850;37.611667;179;63;81.00;;;23217136;1;"Московская область, городское поселение Дмитров, А108";9;1.1;;1;0;0;;0;
1566834;58369;0;"2012-06-06 08:41:49.673";"2012-06-06 08:41:41";56.385550;37.618233;180;65;73.00;;;23217582;1;"A108, Московская область, Российская Федерация";10;1.1;;1;0;0;;0;
1566837;58369;0;"2012-06-06 08:41:59.603";"2012-06-06 08:41:51";56.386983;37.622700;178;60;67.00;;;23217900;1;"A108, Московская область, Российская Федерация";11;1.1;;1;0;0;;0;
1566840;58369;0;"2012-06-06 08:42:13.593";"2012-06-06 08:42:05";56.388700;37.625600;175;43;67.00;;;23218162;1;"A108, Московская область, Российская Федерация";3;1.1;;1;0;0;;0;
1566843;58369;0;"2012-06-06 08:42:30.634";"2012-06-06 08:42:22";56.392117;37.630067;165;36;77.00;;;23218632;1;"A108, Московская область, Российская Федерация";2;1.1;;1;0;0;;0;
1566847;58369;0;"2012-06-06 08:42:50.578";"2012-06-06 08:42:42";56.396683;37.635983;162;36;73.00;;;23219257;1;"A108, Московская область, Российская Федерация";8;1.1;;1;0;0;;0;
1566849;58369;0;"2012-06-06 08:43:02.645";"2012-06-06 08:42:54";56.399933;37.639400;153;30;69.00;;;23219676;1;"A108, Московская область, Российская Федерация";7;1.1;;1;0;0;;0;
1566853;58369;0;"2012-06-06 08:43:21.6";"2012-06-06 08:43:13";56.404050;37.642517;158;23;75.00;;;23220173;1;"A108, Московская область, Российская Федерация";3;1.1;;1;0;0;;0;
1566856;58369;0;"2012-06-06 08:43:32.578";"2012-06-06 08:43:24";56.406550;37.644350;171;22;60.00;;;23220473;1;"A108, Жестылево, Московская область, Российская Федерация";2;1.1;;1;0;0;;0;
1566859;58369;0;"2012-06-06 08:43:47.676";"2012-06-06 08:43:39";56.407850;37.645617;177;28;43.00;;;23220638;1;"P112, Московская область, Российская Федерация";2;1.1;;1;0;0;;0;
1566862;58369;0;"2012-06-06 08:44:04.606";"2012-06-06 08:43:56";56.408167;37.645383;178;337;46.00;;;23220676;1;"P112, Московская область, Российская Федерация";8;1.1;;1;0;0;;0;
1566866;58369;0;"2012-06-06 08:44:24.596";"2012-06-06 08:44:16";56.410200;37.644833;180;352;69.00;;;23220905;1;"P112, Московская область, Российская Федерация";2;1.1;;1;0;0;;0;
1566869;58369;0;"2012-06-06 08:44:43.697";"2012-06-06 08:44:35";56.413667;37.644100;183;353;93.00;;;23221293;1;"P112, Московская область, Российская Федерация";1;1.1;;1;0;0;;0;
1566871;58369;0;"2012-06-06 08:44:53.679";"2012-06-06 08:44:45";56.417833;37.644317;184;2;104.00;;;23221757;1;"P112, Московская область, Российская Федерация";5;1.1;;1;0;0;;0;
1566874;58369;0;"2012-06-06 08:45:06.66";"2012-06-06 08:44:58";56.424383;37.644700;178;2;97.00;;;23222486;1;"P112, Московская область, Российская Федерация";8;1.1;;1;0;0;;0;
1566877;58369;0;"2012-06-06 08:45:20.631";"2012-06-06 08:45:12";56.430783;37.645067;166;2;107.00;;;23223199;1;"P112, Московская область, Российская Федерация";9;1.1;;1;0;0;;0;
1566881;58369;0;"2012-06-06 08:45:38.632";"2012-06-06 08:45:30";56.438800;37.645517;157;2;107.00;;;23224092;1;"P112, Московская область, Российская Федерация";6;1.1;;1;0;0;;0;
1566883;58369;0;"2012-06-06 08:45:50.671";"2012-06-06 08:45:42";56.444400;37.645833;156;2;102.00;;;23224716;1;"P112, Московская область, Российская Федерация";8;1.1;;1;0;0;;0;
1566886;58369;0;"2012-06-06 08:48:23";"2012-06-06 08:48:14";56.498717;37.646833;129;346;104.00;;;23225119;1;"P112, Московская область, Российская Федерация";6;1.1;;1;0;0;;0;
1566890;58369;0;"2012-06-06 08:48:37.102";"2012-06-06 08:48:28";56.501517;37.644033;131;331;99.00;;;23225476;1;"P112, Московская область, Российская Федерация";1;1.1;;1;0;0;;0;
1566894;58369;0;"2012-06-06 08:48:55.758";"2012-06-06 08:48:48";56.503483;37.640633;131;316;91.00;;;23225779;1;"P112, Московская область, Российская Федерация";11;1.1;;1;0;0;;0;
1566896;58369;0;"2012-06-06 08:49:15.729";"2012-06-06 08:49:03";56.505917;37.633867;132;303;99.00;;;23226276;1;"Московская область, городское поселение Дмитров, Р112";6;1.1;;1;0;0;;0;
1566899;58369;0;"2012-06-06 08:49:20.796";"2012-06-06 08:49:13";56.507850;37.630900;132;320;101.00;;;23226557;1;"P112, Московская область, Российская Федерация";1;1.1;;1;0;0;;0;
1566902;58369;0;"2012-06-06 08:49:33.811";"2012-06-06 08:49:26";56.512300;37.626417;130;331;97.00;;;23227125;1;"P112, Московская область, Российская Федерация";2;1.1;;1;0;0;;0;
1566905;58369;0;"2012-06-06 08:49:48.744";"2012-06-06 08:49:41";56.514450;37.625433;128;346;81.00;;;23227372;1;"P112, Московская область, Российская Федерация";12;1.1;;1;0;0;;0;
1566908;58369;0;"2012-06-06 08:50:03.879";"2012-06-06 08:49:56";56.516033;37.625050;129;352;46.00;;;23227550;1;"P112, Московская область, Российская Федерация";8;1.1;;1;0;0;;0;
1566911;58369;0;"2012-06-06 08:50:22.84";"2012-06-06 08:50:15";56.516083;37.624600;129;281;49.00;;;23227577;1;"P112, Московская область, Российская Федерация";3;1.1;;1;0;0;;0;
1566915;58369;0;"2012-06-06 08:50:35.83";"2012-06-06 08:50:28";56.516850;37.622750;128;307;64.00;;;23227719;1;"P112, Московская область, Российская Федерация";4;1.1;;1;0;0;;0;
1566918;58369;0;"2012-06-06 08:50:54.881";"2012-06-06 08:50:47";56.519917;37.619283;129;328;80.00;;;23228121;1;"P112, Московская область, Российская Федерация";11;1.1;;1;0;0;;0;
1566919;58369;0;"2012-06-06 08:51:07.821";"2012-06-06 08:51:00";56.521417;37.616117;129;311;77.00;;;23228378;1;"P112, Московская область, Российская Федерация";11;1.1;;1;0;0;;0;
1566922;58369;0;"2012-06-06 08:51:19.93";"2012-06-06 08:51:12";56.523567;37.610100;131;303;69.00;;;23228818;1;"P112, Московская область, Российская Федерация";3;1.1;;1;0;0;;0;
1566925;58369;0;"2012-06-06 08:51:30.821";"2012-06-06 08:51:23";56.524217;37.608283;131;303;48.00;;;23228952;1;"P112, Московская область, Российская Федерация";5;1.1;;1;0;0;;0;
1566928;58369;0;"2012-06-06 08:51:44.862";"2012-06-06 08:51:37";56.524567;37.607867;131;327;41.00;;;23228998;1;"P112, Московская область, Российская Федерация";10;1.1;;1;0;0;;0;
1566930;58369;0;"2012-06-06 08:51:57.845";"2012-06-06 08:51:50";56.524833;37.607367;132;313;38.00;;;23229040;1;"P112, Московская область, Российская Федерация";7;1.1;;1;0;0;;0;
1566932;58369;0;"2012-06-06 08:52:07.922";"2012-06-06 08:52:00";56.525717;37.603933;130;295;40.00;;;23229272;1;"P112, Московская область, Российская Федерация";4;1.1;;1;0;0;;0;
1566935;58369;0;"2012-06-06 08:52:19.833";"2012-06-06 08:52:12";56.526617;37.600050;127;293;37.00;;;23229531;1;"P112, Московская область, Российская Федерация";3;1.1;;1;0;0;;0;
1566937;58369;0;"2012-06-06 08:52:37.444";"2012-06-06 08:52:23";56.527350;37.596400;130;290;37.00;;;23229769;1;"Московская область, улица Победы";4;1.1;;1;0;0;;0;
1566939;58369;0;"2012-06-06 08:52:47.774";"2012-06-06 08:52:35";56.527867;37.592067;132;282;54.00;;;23230041;1;"Московская область, улица Победы";7;1.1;;1;0;0;;0;
1566942;58369;0;"2012-06-06 08:52:56.905";"2012-06-06 08:52:49";56.528733;37.588250;133;292;61.00;;;23230295;1;"P112, Московская область, Российская Федерация";11;1.1;;1;0;0;;0;
1566945;58369;0;"2012-06-06 08:53:12.915";"2012-06-06 08:53:05";56.530983;37.582500;130;305;65.00;;;23230727;1;"P112, Московская область, Российская Федерация";2;1.1;;1;0;0;;0;
1566948;58369;0;"2012-06-06 08:53:25.536";"2012-06-06 08:53:16";56.533883;37.576800;134;313;54.00;;;23231204;1;"Московская область, улица Победы";3;1.1;;1;0;0;;0;
1566951;58369;0;"2012-06-06 08:53:43.219";"2012-06-06 08:53:35";56.534917;37.572400;136;293;70.00;;;23231497;1;"P112, Московская область, Российская Федерация";11;1.1;;1;0;0;;0;
1566954;58369;0;"2012-06-06 08:53:55.996";"2012-06-06 08:53:48";56.536967;37.563533;133;293;79.00;;;23232087;1;"A103, Московская область, Российская Федерация";1;1.1;;1;0;0;;0;
1566956;58369;0;"2012-06-06 08:54:05.977";"2012-06-06 08:53:58";56.537633;37.562583;133;322;56.00;;;23232181;1;"A103, Московская область, Российская Федерация";9;1.1;;1;0;0;;0;
1566958;58369;0;"2012-06-06 08:54:16.977";"2012-06-06 08:54:09";56.540283;37.562467;135;359;71.00;;;23232475;1;"A103, Московская область, Российская Федерация";10;1.1;;1;0;0;;0;
1566960;58369;0;"2012-06-06 08:54:37.459";"2012-06-06 08:54:24";56.544833;37.562233;136;358;70.00;;;23232982;1;"A103, Московская область, Российская Федерация";11;1.1;;1;0;0;;0;
1566965;58369;0;"2012-06-06 08:54:49.003";"2012-06-06 08:54:41";56.545650;37.562183;137;358;66.00;;;23233074;1;"A103, Московская область, Российская Федерация";5;1.1;;1;0;0;;0;
1566968;58369;0;"2012-06-06 08:55:00.029";"2012-06-06 08:54:52";56.546167;37.561733;136;334;46.00;;;23233137;1;"A103, Московская область, Российская Федерация";8;1.1;;1;0;0;;0;
1566971;58369;0;"2012-06-06 08:55:14.999";"2012-06-06 08:55:07";56.546967;37.558967;133;298;27.00;;;23233329;1;"A103, Московская область, Российская Федерация";1;1.1;;1;0;0;;0;
1566974;58369;0;"2012-06-06 08:55:31.463";"2012-06-06 08:55:23";56.547967;37.556250;129;304;56.00;;;23233529;1;"A103, Московская область, Российская Федерация";10;1.1;;1;0;0;;0;
