Grid	Lat/Lon hddd°mm.mmm'
Datum	WGS 84



Header	Name	Start Time	Elapsed Time	Length	Average Speed	Link

Track	Track 000	03/11/2024 18:44:07 	0:41:14	22.8 km	33 kph

Header	Position	Time	Altitude	Depth	Temperature	Leg Length	Leg Time	Leg Speed	Leg Course
Trackpoint	N59 54.790 E30 29.992	03/11/2024 18:58:07 	23 m			94 m	0:00:06	57 kph	155° true
Trackpoint	N59 54.783 E30 29.996	03/11/2024 18:58:08 	23 m			14 m	0:00:01	52 kph	162° true
Trackpoint	N59 54.762 E30 30.000	03/11/2024 18:58:11 	23 m			38 m	0:00:03	46 kph	175° true
Trackpoint	N59 54.756 E30 29.998	03/11/2024 18:58:12 	23 m			12 m	0:00:01	43 kph	187° true
Trackpoint	N59 54.707 E30 29.984	03/11/2024 18:58:19 	23 m			93 m	0:00:07	48 kph	188° true
Trackpoint	N59 54.652 E30 29.969	03/11/2024 18:58:26 	23 m			102 m	0:00:07	52 kph	188° true
Trackpoint	N59 54.636 E30 29.945	03/11/2024 18:58:29 	22 m			37 m	0:00:03	44 kph	217° true
Trackpoint	N59 54.630 E30 29.921	03/11/2024 18:58:31 	22 m			26 m	0:00:02	46 kph	240° true
Trackpoint	N59 54.610 E30 29.836	03/11/2024 18:58:37 	22 m			87 m	0:00:06	52 kph	245° true
Trackpoint	N59 54.591 E30 29.750	03/11/2024 18:58:42 	22 m			88 m	0:00:05	63 kph	246° true
Trackpoint	N59 54.567 E30 29.645	03/11/2024 18:58:48 	22 m			108 m	0:00:06	65 kph	246° true
Trackpoint	N59 54.537 E30 29.512	03/11/2024 18:58:56 	22 m			136 m	0:00:08	61 kph	246° true
Trackpoint	N59 54.511 E30 29.407	03/11/2024 18:59:03 	24 m			109 m	0:00:07	56 kph	244° true
Trackpoint	N59 54.500 E30 29.362	03/11/2024 18:59:07 	25 m			46 m	0:00:04	41 kph	244° true
Trackpoint	N59 54.487 E30 29.308	03/11/2024 18:59:13 	25 m			56 m	0:00:06	34 kph	244° true
Trackpoint	N59 54.474 E30 29.252	03/11/2024 18:59:18 	23 m			57 m	0:00:05	41 kph	245° true
Trackpoint	N59 54.459 E30 29.187	03/11/2024 18:59:24 	23 m			67 m	0:00:06	40 kph	245° true
Trackpoint	N59 54.446 E30 29.135	03/11/2024 18:59:30 	24 m			54 m	0:00:06	32 kph	245° true
Trackpoint	N59 54.441 E30 29.112	03/11/2024 18:59:34 	24 m			23 m	0:00:04	21 kph	245° true
Trackpoint	N59 54.434 E30 29.082	03/11/2024 18:59:40 	24 m			31 m	0:00:06	19 kph	245° true
Trackpoint	N59 54.425 E30 29.041	03/11/2024 18:59:46 	24 m			41 m	0:00:06	25 kph	246° true
Trackpoint	N59 54.420 E30 29.017	03/11/2024 18:59:51 	23 m			24 m	0:00:05	17 kph	248° true
Trackpoint	N59 54.419 E30 29.012	03/11/2024 18:59:55 	24 m			6 m	0:00:04	5 kph	243° true
Trackpoint	N59 54.419 E30 29.013	03/11/2024 19:00:13 	27 m			1 m	0:00:18	0.2 kph	69° true
Trackpoint	N59 54.417 E30 29.000	03/11/2024 19:00:19 	27 m			12 m	0:00:06	7 kph	251° true
Trackpoint	N59 54.410 E30 28.970	03/11/2024 19:00:24 	25 m			31 m	0:00:05	23 kph	244° true
Trackpoint	N59 54.398 E30 28.924	03/11/2024 19:00:29 	24 m			48 m	0:00:05	35 kph	243° true
Trackpoint	N59 54.385 E30 28.874	03/11/2024 19:00:34 	26 m			52 m	0:00:05	38 kph	242° true
Trackpoint	N59 54.382 E30 28.862	03/11/2024 19:00:35 	26 m			12 m	0:00:01	43 kph	244° true
Trackpoint	N59 54.366 E30 28.796	03/11/2024 19:00:40 	29 m			69 m	0:00:05	50 kph	244° true
Trackpoint	N59 54.345 E30 28.711	03/11/2024 19:00:46 	32 m			88 m	0:00:06	53 kph	244° true
Trackpoint	N59 54.338 E30 28.683	03/11/2024 19:00:48 	33 m			29 m	0:00:02	52 kph	245° true
Trackpoint	N59 54.313 E30 28.577	03/11/2024 19:00:55 	31 m			109 m	0:00:07	56 kph	245° true
Trackpoint	N59 54.298 E30 28.511	03/11/2024 19:00:59 	29 m			67 m	0:00:04	60 kph	245° true
Trackpoint	N59 54.282 E30 28.447	03/11/2024 19:01:03 	32 m			67 m	0:00:04	61 kph	243° true
Trackpoint	N59 54.266 E30 28.383	03/11/2024 19:01:07 	36 m			66 m	0:00:04	59 kph	244° true
Trackpoint	N59 54.240 E30 28.272	03/11/2024 19:01:14 	34 m			114 m	0:00:07	59 kph	245° true
Trackpoint	N59 54.231 E30 28.229	03/11/2024 19:01:17 	30 m			44 m	0:00:03	53 kph	247° true
Trackpoint	N59 54.222 E30 28.187	03/11/2024 19:01:21 	27 m			42 m	0:00:04	38 kph	247° true
Trackpoint	N59 54.217 E30 28.162	03/11/2024 19:01:25 	25 m			25 m	0:00:04	23 kph	249° true
Trackpoint	N59 54.216 E30 28.155	03/11/2024 19:01:33 	25 m			6 m	0:00:08	3 kph	253° true
Trackpoint	N59 54.216 E30 28.156	03/11/2024 19:01:45 	31 m			1 m	0:00:12	0.3 kph	60° true
Trackpoint	N59 54.216 E30 28.155	03/11/2024 19:01:46 	31 m			1 m	0:00:01	5 kph	253° true
Trackpoint	N59 54.212 E30 28.136	03/11/2024 19:01:50 	29 m			19 m	0:00:04	17 kph	245° true
