"id";"id_device";"id_type";"event_dt";"time";"latitude";"longitude";"altitude";"azimuth";"speed";"accelerometer";"fuel";"odometer";"movementsensor";"address";"satellitescount";"hdop";"batterylevel";"state";"from_archive";"odometer_forced";"fuel_expense";"odometer_calculated";"odometer_ext";"sensor_acc";"sensor_odometer";"sos"
1022847195;1437406;0;"2012-09-12 13:22:25.57315";"2012-09-12 13:22:23";55.808827;37.483992;184;0;0.00;;;6977621;1;"Москва, Пехотная ул., 18";6;1.1;1;4;0;0;;1;6977621;"1";"37088";"0"
1022847215;1437406;0;"2012-09-12 13:22:55.54167";"2012-09-12 13:22:53";55.808827;37.483992;184;0;0.00;;;6977621;1;"Москва, Пехотная ул., 18";5;1.2;1;4;0;0;;0;6977621;"1";"37088";"0"
1022847241;1437406;0;"2012-09-12 13:23:30.432729";"2012-09-12 13:23:23";55.808827;37.483992;184;0;0.00;;;6977621;1;"Москва, Пехотная ул., 18";6;1.1;1;4;0;0;;0;6977621;"1";"37088";"0"
1022847258;1437406;0;"2012-09-12 13:23:56.591829";"2012-09-12 13:23:54";55.808827;37.483992;184;0;0.00;;;6977621;1;"Москва, Пехотная ул., 18";5;1.2;1;4;0;0;;0;6977621;"1";"37088";"0"
1022847287;1437406;0;"2012-09-12 13:24:26.635367";"2012-09-12 13:24:24";55.808835;37.484135;180;6;6.19;;;6977630;1;"Москва, Пехотная ул., 18";6;1.1;1;1;0;0;;0;6977630;"1";"37097";"0"
1022847307;1437406;0;"2012-09-12 13:24:56.531218";"2012-09-12 13:24:54";55.809417;37.484077;196;6;10.87;;;6977699;1;"Москва, Пехотная ул.";6;1.1;1;1;0;0;;0;6977699;"1";"37163";"0"
1022847326;1437406;0;"2012-09-12 13:25:28.488311";"2012-09-12 13:25:25";55.809462;37.484047;196;0;0.00;;;6977705;1;"Москва, Пехотная ул.";6;1.1;1;1;0;0;;0;6977705;"1";"37169";"0"
1022847348;1437406;0;"2012-09-12 13:25:56.526408";"2012-09-12 13:25:54";55.809462;37.484047;196;0;0.00;;;6977705;1;"Москва, Пехотная ул.";7;1;1;4;0;0;;0;6977705;"1";"37169";"0"
1022847366;1437406;0;"2012-09-12 13:26:26.623494";"2012-09-12 13:26:24";55.809462;37.484047;196;0;0.00;;;6977705;1;"Москва, Пехотная ул.";7;1;1;4;0;0;;0;6977705;"1";"37169";"0"
1022847388;1437406;0;"2012-09-12 13:26:56.716727";"2012-09-12 13:26:54";55.809462;37.484047;196;0;0.00;;;6977705;1;"Москва, Пехотная ул.";6;1.2;1;4;0;0;;0;6977705;"1";"37169";"0"
1022847421;1437406;0;"2012-09-12 13:27:27.448385";"2012-09-12 13:27:25";55.809462;37.484047;196;0;0.00;;;6977705;0;"Москва, Пехотная ул.";7;1;1;4;0;0;;0;6977705;"1";"37169";"0"
1022847614;1437406;0;"2012-09-12 13:31:27.486436";"2012-09-12 13:30:47";55.811070;37.483827;180;354;16.46;;;6977894;1;"Москва, Волоколамское ш., 26";9;0.8;1;1;3;0;;0;6977894;"1";"37349";"0"
1022847610;1437406;0;"2012-09-12 13:31:22.257292";"2012-09-12 13:31:17";55.811132;37.483790;180;0;0.00;;;6977901;1;"Москва, Волоколамское ш., 26";9;0.8;1;1;0;0;;0;6977901;"1";"37356";"0"
1022847636;1437406;0;"2012-09-12 13:31:52.602805";"2012-09-12 13:31:46";55.811912;37.480677;180;290;37.15;;;6978127;1;"Москва, Волоколамское ш., 28";8;1;1;1;0;0;;0;6978127;"1";"37571";"0"
1022847655;1437406;0;"2012-09-12 13:32:19.3567";"2012-09-12 13:32:17";55.812642;37.477277;179;288;55.10;;;6978367;1;"Москва, Волоколамское ш., 32";10;0.8;1;1;0;0;;0;6978367;"1";"37800";"0"
1022847677;1437406;0;"2012-09-12 13:32:48.520208";"2012-09-12 13:32:46";55.814682;37.469362;170;296;77.60;;;6978942;1;"Москва, Волоколамское ш., 52 строение 12";9;1.2;1;1;0;0;;0;6978942;"1";"38348";"0"
1022847705;1437406;0;"2012-09-12 13:33:18.374046";"2012-09-12 13:33:16";55.817492;37.459290;155;298;95.38;;;6979683;1;"Москва, Волоколамское ш., 52";10;0.8;1;1;0;0;;0;6979683;"1";"39054";"0"
1022847741;1437406;0;"2012-09-12 13:33:49.711441";"2012-09-12 13:33:47";55.821147;37.447532;150;296;90.71;;;6980570;1;"Москва, Волоколамское ш., 65";10;0.8;1;1;0;0;;0;6980570;"1";"39899";"0"
1022847773;1437406;0;"2012-09-12 13:34:18.920081";"2012-09-12 13:34:16";55.823285;37.438867;147;294;64.13;;;6981195;1;"Москва, Волоколамское ш., 90";9;0.8;1;1;0;0;;0;6981195;"1";"40494";"0"
1022847813;1437406;0;"2012-09-12 13:34:49.495075";"2012-09-12 13:34:47";55.825347;37.430792;146;290;52.28;;;6981780;1;"Москва, Волоколамское ш., 98";10;0.8;1;1;0;0;;0;6981780;"1";"41051";"0"
1022847864;1437406;0;"2012-09-12 13:35:19.433694";"2012-09-12 13:35:17";55.826930;37.423520;150;294;61.80;;;6982295;1;"Москва, Волоколамское ш., 110 строение а";10;0.8;1;1;0;0;;0;6982295;"1";"41541";"0"
1022847919;1437406;0;"2012-09-12 13:35:49.49673";"2012-09-12 13:35:47";55.828262;37.417657;151;288;51.78;;;6982712;1;"Москва, Волоколамское ш., 112";9;1;1;1;0;0;;0;6982712;"1";"41938";"0"
1022847967;1437406;0;"2012-09-12 13:36:20.678495";"2012-09-12 13:36:18";55.830237;37.408032;154;292;81.64;;;6983387;1;"Москва, Волоколамское ш., 122";10;0.8;1;1;0;0;;0;6983387;"1";"42581";"0"
1022848016;1437406;0;"2012-09-12 13:36:51.494048";"2012-09-12 13:36:48";55.831737;37.405507;157;20;39.21;;;6983692;1;"Москва, Походный пр., 2 корпус 1";9;0.8;1;1;0;0;;0;6983692;"1";"42871";"0"
1022848042;1437406;0;"2012-09-12 13:37:20.350769";"2012-09-12 13:37:18";55.834157;37.409745;157;46;32.58;;;6984090;1;"Москва, Походный пр., 6";8;1;1;1;0;0;;0;6984090;"1";"43250";"0"
1022848069;1437406;0;"2012-09-12 13:37:42.451753";"2012-09-12 13:37:40";55.835295;37.411667;172;0;0.00;;;6984275;1;"Москва, Походный пр., 6 строение 5";9;1;1;1;0;0;;0;6984275;"0";"43426";"0"
1022848075;1437406;0;"2012-09-12 13:37:50.379986";"2012-09-12 13:37:48";55.835295;37.411667;172;0;0.00;;;6984275;1;"Москва, Походный пр., 6 строение 5";10;0.8;1;4;0;0;;0;6984275;"0";"43426";"0"
1022848106;1437406;0;"2012-09-12 13:38:19.353753";"2012-09-12 13:38:17";55.835295;37.411667;172;0;0.00;;;6984275;1;"Москва, Походный пр., 6 строение 5";10;0.8;1;4;0;0;;0;6984275;"0";"43426";"0"
1022848148;1437406;0;"2012-09-12 13:38:50.436523";"2012-09-12 13:38:48";55.835295;37.411667;172;0;0.00;;;6984275;1;"Москва, Походный пр., 6 строение 5";10;0.8;1;4;0;0;;0;6984275;"0";"43426";"0"
1022848185;1437406;0;"2012-09-12 13:39:21.38243";"2012-09-12 13:39:19";55.835295;37.411667;172;0;0.00;;;6984275;1;"Москва, Походный пр., 6 строение 5";9;1.2;1;4;0;0;;0;6984275;"0";"43426";"0"
1022848216;1437406;0;"2012-09-12 13:39:51.413402";"2012-09-12 13:39:49";55.835295;37.411667;172;0;0.00;;;6984275;1;"Москва, Походный пр., 6 строение 5";10;0.8;1;4;0;0;;0;6984275;"0";"43426";"0"
1022848246;1437406;0;"2012-09-12 13:40:21.431962";"2012-09-12 13:40:19";55.835295;37.411667;172;0;0.00;;;6984275;1;"Москва, Походный пр., 6 строение 5";10;0.8;1;4;0;0;;0;6984275;"0";"43426";"0"
1022848283;1437406;0;"2012-09-12 13:40:52.416625";"2012-09-12 13:40:50";55.835295;37.411667;172;0;0.00;;;6984275;1;"Москва, Походный пр., 6 строение 5";10;0.8;1;4;0;0;;0;6984275;"0";"43426";"0"
1022848317;1437406;0;"2012-09-12 13:41:22.285559";"2012-09-12 13:41:20";55.835295;37.411667;172;0;0.00;;;6984275;1;"Москва, Походный пр., 6 строение 5";10;0.8;1;4;0;0;;0;6984275;"0";"43426";"0"
1022848351;1437406;0;"2012-09-12 13:41:53.300638";"2012-09-12 13:41:51";55.835295;37.411667;172;0;0.00;;;6984275;1;"Москва, Походный пр., 6 строение 5";10;1;1;4;0;0;;0;6984275;"0";"43426";"0"
1022848388;1437406;0;"2012-09-12 13:42:23.382981";"2012-09-12 13:42:21";55.835295;37.411667;172;0;0.00;;;6984275;1;"Москва, Походный пр., 6 строение 5";10;1;1;4;0;0;;0;6984275;"0";"43426";"0"
1022848424;1437406;0;"2012-09-12 13:42:52.526861";"2012-09-12 13:42:50";55.835295;37.411667;172;0;0.00;;;6984275;0;"Москва, Походный пр., 6 строение 5";10;1;1;4;0;0;;0;6984275;"0";"43426";"0"
1022849186;1437406;0;"2012-09-12 13:54:58.960032";"2012-09-12 13:54:54";55.835295;37.411667;172;0;0.00;;;6984276;0;"Москва, Yuzhnoye Tushino District, Походный проезд";10;1;1;4;0;0;;0;6984276;"1";"43427";"0"
1022849246;1437406;0;"2012-09-12 13:55:51.526631";"2012-09-12 13:55:41";55.836577;37.416047;146;68;54.41;;;6984617;1;"Москва, Yuzhnoye Tushino District, Строительный проезд";10;1.1;1;1;0;0;;0;6984617;"1";"43752";"0"
1022849272;1437406;0;"2012-09-12 13:56:13.48858";"2012-09-12 13:56:11";55.837187;37.419632;145;70;37.78;;;6984864;1;"Москва, Yuzhnoye Tushino District, Строительный проезд";9;1.1;1;1;0;0;;0;6984864;"1";"43987";"0"
1022849311;1437406;0;"2012-09-12 13:56:42.501851";"2012-09-12 13:56:40";55.838212;37.425482;141;70;47.87;;;6985268;1;"Москва, Yuzhnoye Tushino District, Строительный проезд";10;1.1;1;1;0;0;;0;6985268;"1";"44372";"0"
1022849339;1437406;0;"2012-09-12 13:57:12.58495";"2012-09-12 13:57:10";55.838007;37.431195;152;94;56.04;;;6985668;1;"Москва, Yuzhnoye Tushino District, Строительный проезд";10;1.1;1;1;0;0;;0;6985668;"1";"44753";"0"
1022849366;1437406;0;"2012-09-12 13:57:43.739015";"2012-09-12 13:57:41";55.837665;37.437000;174;104;39.56;;;6986054;1;"Москва, Yuzhnoye Tushino District, Строительный проезд";10;1.1;1;1;0;0;;0;6986054;"1";"45121";"0"
1022849392;1437406;0;"2012-09-12 13:58:20.61002";"2012-09-12 13:58:11";55.837160;37.442845;172;94;65.10;;;6986445;1;"Москва, Yuzhnoye Tushino District, Лодочная улица";7;1.7;1;1;0;0;;0;6986445;"1";"45493";"0"
1022849411;1437406;0;"2012-09-12 13:58:47.632434";"2012-09-12 13:58:41";55.836590;37.451487;177;96;61.06;;;6987018;1;"Москва, Yuzhnoye Tushino District, Лодочная улица";10;1.1;1;1;0;0;;0;6987018;"1";"46039";"0"
1022849430;1437406;0;"2012-09-12 13:59:13.683769";"2012-09-12 13:59:11";55.835460;37.454042;179;184;32.37;;;6987287;1;"Москва, Pokrovskoye-Streshnevo District, улица Свободы";10;1.1;1;1;0;0;;0;6987287;"1";"46295";"0"
1022849452;1437406;0;"2012-09-12 13:59:44.619597";"2012-09-12 13:59:42";55.833542;37.453605;181;186;39.78;;;6987514;1;"Москва, Pokrovskoye-Streshnevo District, улица Свободы";9;1.2;1;1;0;0;;0;6987514;"1";"46511";"0"
1022849483;1437406;0;"2012-09-12 14:00:20.970365";"2012-09-12 14:00:13";55.832925;37.453340;193;182;10.98;;;6987589;1;"";10;1.1;1;1;0;0;;0;6987589;"1";"46582";"0"
1022849507;1437406;0;"2012-09-12 14:00:45.953158";"2012-09-12 14:00:43";55.830262;37.452822;185;186;59.91;;;6987902;1;"Москва, Pokrovskoye-Streshnevo District, улица Свободы";10;1.1;1;1;0;0;;0;6987902;"1";"46880";"0"
1022849542;1437406;0;"2012-09-12 14:01:16.850564";"2012-09-12 14:01:14";55.828922;37.452667;170;0;0.00;;;6988058;1;"Москва, Pokrovskoye-Streshnevo District, улица Свободы";10;1.1;1;1;0;0;;0;6988058;"1";"47029";"0"
1022849596;1437406;0;"2012-09-12 14:01:48.034705";"2012-09-12 14:01:44";55.827222;37.452270;167;178;4.83;;;6988259;1;"Москва, Pokrovskoye-Streshnevo District, улица Свободы";10;0.8;1;1;0;0;;0;6988259;"1";"47220";"0"
1022849705;1437406;0;"2012-09-12 14:03:03.897456";"2012-09-12 14:02:15";55.827152;37.452242;170;0;0.00;;;6988267;1;"Москва, Pokrovskoye-Streshnevo District, улица Свободы";11;0.6;1;4;0;0;;0;6988267;"1";"47228";"0"
1022849710;1437406;0;"2012-09-12 14:03:05.327795";"2012-09-12 14:02:46";55.825490;37.451597;175;192;46.34;;;6988468;1;"Москва, Pokrovskoye-Streshnevo District, улица Свободы";11;0.6;1;1;0;0;;0;6988468;"1";"47419";"0"
1022849732;1437406;0;"2012-09-12 14:03:24.220691";"2012-09-12 14:03:16";55.822730;37.450512;171;194;7.11;;;6988798;1;"Москва, Pokrovskoye-Streshnevo District, улица Свободы";11;0.6;1;1;0;0;;0;6988798;"1";"47733";"0"
1022849801;1437406;0;"2012-09-12 14:04:16.751822";"2012-09-12 14:03:46";55.822570;37.450455;162;0;0.00;;;6988818;1;"Москва, Pokrovskoye-Streshnevo District, улица Свободы";11;0.6;1;1;0;0;;0;6988818;"1";"47752";"0"
1022849806;1437406;0;"2012-09-12 14:04:19.949618";"2012-09-12 14:04:17";55.822082;37.450242;158;0;0.00;;;6988876;1;"Москва, Pokrovskoye-Streshnevo District, улица Свободы";11;0.6;1;4;0;0;;0;6988876;"1";"47807";"0"
1022849842;1437406;0;"2012-09-12 14:04:49.334567";"2012-09-12 14:04:46";55.821992;37.450197;152;0;0.00;;;6988888;1;"Москва, Pokrovskoye-Streshnevo District, улица Свободы";11;0.8;1;4;0;0;;0;6988888;"1";"47818";"0"
1022849877;1437406;0;"2012-09-12 14:05:18.950185";"2012-09-12 14:05:16";55.821712;37.450072;153;194;9.41;;;6988922;1;"Москва, Pokrovskoye-Streshnevo District, улица Свободы";11;0.8;1;1;0;0;;0;6988922;"1";"47850";"0"
1022849905;1437406;0;"2012-09-12 14:05:48.98562";"2012-09-12 14:05:46";55.821342;37.449895;154;0;0.00;;;6988967;1;"Москва, Pokrovskoye-Streshnevo District, улица Свободы";11;0.8;1;1;0;0;;0;6988967;"1";"47893";"0"
1022849937;1437406;0;"2012-09-12 14:06:20.189277";"2012-09-12 14:06:17";55.821107;37.449757;155;0;0.00;;;6989106;1;"Москва, Pokrovskoye-Streshnevo District, улица Свободы";11;0.8;1;4;0;0;;0;6989106;"1";"47920";"0"
1022849974;1437406;0;"2012-09-12 14:06:49.526907";"2012-09-12 14:06:47";55.820457;37.449140;152;214;13.65;;;6989193;1;"Москва, Pokrovskoye-Streshnevo District, улица Свободы";11;0.8;1;1;0;0;;0;6989193;"1";"48003";"0"
1022850009;1437406;0;"2012-09-12 14:07:19.598865";"2012-09-12 14:07:17";55.820230;37.448877;149;0;0.00;;;6989225;1;"Москва, Pokrovskoye-Streshnevo District, Волоколамское шоссе";11;0.8;1;1;0;0;;0;6989225;"1";"48033";"0"
1022850041;1437406;0;"2012-09-12 14:07:49.889773";"2012-09-12 14:07:47";55.819772;37.448547;144;182;24.43;;;6989283;1;"Москва, Pokrovskoye-Streshnevo District, улица Свободы";10;0.8;1;1;0;0;;0;6989283;"1";"48088";"0"
1022850085;1437406;0;"2012-09-12 14:08:25.385458";"2012-09-12 14:08:17";55.819302;37.448890;143;0;0.00;;;6989345;0;"Москва, Pokrovskoye-Streshnevo District, улица Свободы";11;0.8;1;1;0;0;;0;6989345;"1";"48147";"0"
1022850475;1437406;0;"2012-09-12 14:14:39.571304";"2012-09-12 14:11:58";55.819235;37.451250;183;0;0.00;;;6989345;1;"";0;0;1;3;3;0;;0;6989345;"1";"48325";"0"
1022850479;1437406;0;"2012-09-12 14:14:43.555891";"2012-09-12 14:12:28";55.818735;37.454147;168;0;0.00;;;6989544;1;"Москва, Pokrovskoye-Streshnevo District, Волоколамское шоссе";8;1.2;1;1;3;0;;1;6989544;"1";"48515";"0"
1022850481;1437406;0;"2012-09-12 14:14:45.411757";"2012-09-12 14:12:59";55.818735;37.454147;168;0;0.00;;;6989544;1;"Москва, Pokrovskoye-Streshnevo District, Волоколамское шоссе";9;0.8;1;4;3;0;;0;6989544;"1";"48515";"0"
1022850486;1437406;0;"2012-09-12 14:14:48.831469";"2012-09-12 14:13:29";55.818242;37.456037;159;108;17.50;;;6989682;1;"Москва, Pokrovskoye-Streshnevo District, Волоколамское шоссе";10;0.8;1;1;3;0;;0;6989682;"1";"48646";"0"
1022850490;1437406;0;"2012-09-12 14:14:52.12116";"2012-09-12 14:13:59";55.817937;37.456992;156;116;8.59;;;6989756;1;"Москва, Pokrovskoye-Streshnevo District, Волоколамское шоссе";11;0.8;1;1;3;0;;0;6989756;"1";"48716";"0"
1022850471;1437406;0;"2012-09-12 14:14:37.768222";"2012-09-12 14:14:31";55.817827;37.457297;156;0;0.00;;;6989780;1;"Москва, Pokrovskoye-Streshnevo District, Волоколамское шоссе";11;0.8;1;1;0;0;;0;6989780;"1";"48739";"0"
1022850504;1437406;0;"2012-09-12 14:15:03.664309";"2012-09-12 14:15:01";55.817827;37.457297;156;0;0.00;;;6989780;1;"Москва, Pokrovskoye-Streshnevo District, Волоколамское шоссе";11;0.8;1;4;0;0;;0;6989780;"1";"48739";"0"
1022850533;1437406;0;"2012-09-12 14:15:34.555727";"2012-09-12 14:15:32";55.817582;37.458250;154;0;0.00;;;6989849;1;"Москва, Pokrovskoye-Streshnevo District, Волоколамское шоссе";10;0.8;1;4;0;0;;0;6989849;"1";"48805";"0"
1022850557;1437406;0;"2012-09-12 14:16:04.387846";"2012-09-12 14:16:02";55.817442;37.458942;151;0;0.00;;;6989897;1;"Москва, Pokrovskoye-Streshnevo District, Волоколамское шоссе";10;0.8;1;1;0;0;;0;6989897;"1";"48851";"0"
1022850586;1437406;0;"2012-09-12 14:16:35.60853";"2012-09-12 14:16:33";55.817047;37.460387;153;120;11.30;;;6990003;1;"Москва, Pokrovskoye-Streshnevo District, Волоколамское шоссе";10;0.8;1;1;0;0;;0;6990003;"1";"48952";"0"
1022850615;1437406;0;"2012-09-12 14:17:05.445951";"2012-09-12 14:17:03";55.816452;37.462402;155;116;37.69;;;6990153;1;"Москва, Pokrovskoye-Streshnevo District, Волоколамское шоссе";10;0.8;1;1;0;0;;0;6990153;"1";"49095";"0"
1022850646;1437406;0;"2012-09-12 14:17:36.457243";"2012-09-12 14:17:33";55.815722;37.465045;159;118;6.63;;;6990347;1;"Москва, Pokrovskoye-Streshnevo District, Волоколамское шоссе";10;0.8;1;1;0;0;;0;6990347;"1";"49280";"0"
1022850681;1437406;0;"2012-09-12 14:18:05.474966";"2012-09-12 14:18:03";55.815462;37.466057;163;0;0.00;;;6990421;1;"Москва, Pokrovskoye-Streshnevo District, Волоколамское шоссе";9;0.8;1;1;0;0;;0;6990421;"1";"49350";"0"
1022850723;1437406;0;"2012-09-12 14:18:35.547299";"2012-09-12 14:18:33";55.814697;37.468702;168;112;5.87;;;6990617;1;"Москва, Pokrovskoye-Streshnevo District, Волоколамское шоссе";10;0.8;1;1;0;0;;0;6990617;"1";"49537";"0"
1022850761;1437406;0;"2012-09-12 14:19:05.383428";"2012-09-12 14:19:03";55.813947;37.471490;170;116;31.80;;;6990821;1;"Москва, Pokrovskoye-Streshnevo District, Волоколамское шоссе";10;0.8;1;1;0;0;;0;6990821;"1";"49731";"0"
1022850796;1437406;0;"2012-09-12 14:19:35.852515";"2012-09-12 14:19:33";55.813785;37.472032;169;0;0.00;;;6990862;1;"Москва, Pokrovskoye-Streshnevo District, Волоколамское шоссе";9;0.8;1;1;0;0;;0;6990862;"1";"49770";"0"
1022850833;1437406;0;"2012-09-12 14:20:06.658448";"2012-09-12 14:20:04";55.813610;37.472577;166;114;2.89;;;6990904;1;"Москва, Pokrovskoye-Streshnevo District, Волоколамское шоссе";10;0.8;1;4;0;0;;0;6990904;"1";"49810";"0"
1022850869;1437406;0;"2012-09-12 14:20:37.64221";"2012-09-12 14:20:35";55.813072;37.474602;167;0;0.00;;;6991051;1;"Москва, Shchukino District, Волоколамское шоссе";10;0.8;1;1;0;0;;0;6991051;"1";"49950";"0"
1022850912;1437406;0;"2012-09-12 14:21:08.39483";"2012-09-12 14:21:06";55.812582;37.476812;170;110;30.26;;;6991207;1;"Москва, Shchukino District, Волоколамское шоссе";10;0.8;1;1;0;0;;0;6991207;"1";"50099";"0"
1022850935;1437406;0;"2012-09-12 14:21:37.322462";"2012-09-12 14:21:35";55.812377;37.477775;178;0;0.00;;;6991275;1;"Москва, Shchukino District, Волоколамское шоссе";9;0.8;1;1;0;0;;0;6991275;"1";"50164";"0"
1022850960;1437406;0;"2012-09-12 14:22:07.567069";"2012-09-12 14:22:05";55.812377;37.477775;178;0;0.00;;;6991275;1;"Москва, Shchukino District, Волоколамское шоссе";10;0.8;1;4;0;0;;0;6991275;"1";"50164";"0"
1022850986;1437406;0;"2012-09-12 14:22:37.454351";"2012-09-12 14:22:35";55.811480;37.482172;177;108;51.71;;;6991584;1;"Москва, Shchukino District, Волоколамское шоссе";10;0.8;1;1;0;0;;0;6991584;"1";"50458";"0"
1022851008;1437406;0;"2012-09-12 14:23:08.891698";"2012-09-12 14:23:06";55.810027;37.489500;179;110;59.25;;;6992096;1;"Москва, Shchukino District, Волоколамское шоссе";10;0.8;1;1;0;0;;0;6992096;"1";"50946";"0"
1022851030;1437406;0;"2012-09-12 14:23:38.625783";"2012-09-12 14:23:36";55.807957;37.500057;173;106;125.40;;;6992834;1;"Москва, Sokol District, Волоколамский тоннель";10;0.8;1;1;0;0;;0;6992834;"1";"51649";"0"
1022851057;1437406;0;"2012-09-12 14:24:10.04934";"2012-09-12 14:24:06";55.806890;37.506175;159;106;92.45;;;6993256;1;"Москва, Sokol District, Волоколамский тоннель";4;2.7;1;4;0;0;;0;6993256;"1";"52051";"0"
1022851079;1437406;0;"2012-09-12 14:24:38.59981";"2012-09-12 14:24:35";55.803417;37.521017;180;112;87.38;;;6994328;1;"Москва, Sokol District, Волоколамский тоннель";11;0.8;1;1;0;0;;0;6994328;"1";"53072";"0"
1022851102;1437406;0;"2012-09-12 14:25:07.916512";"2012-09-12 14:25:04";55.800622;37.531302;177;120;97.34;;;6995082;1;"Москва, Khoroshyovsky District, Ленинградский проспект";11;0.8;1;1;0;0;;0;6995082;"1";"53790";"0"
1022851129;1437406;0;"2012-09-12 14:25:38.362797";"2012-09-12 14:25:35";55.796472;37.540952;172;128;90.99;;;6995883;1;"Москва, Aeroport District, Ленинградский проспект";11;0.8;1;1;0;0;;0;6995883;"1";"54553";"0"
1022851156;1437406;0;"2012-09-12 14:26:08.596816";"2012-09-12 14:26:06";55.791542;37.551875;168;128;85.25;;;6996806;1;"Москва, Aeroport District, Ленинградский проспект";9;1.1;1;1;0;0;;0;6996806;"1";"55432";"0"
1022851179;1437406;0;"2012-09-12 14:26:43.471334";"2012-09-12 14:26:36";55.788085;37.559647;165;128;74.77;;;6997459;1;"Москва, Begovoy District, Ленинградский проспект";10;1;1;1;0;0;;0;6997459;"1";"56054";"0"
1022851199;1437406;0;"2012-09-12 14:27:07.400959";"2012-09-12 14:27:05";55.785255;37.566455;172;28;55.95;;;6998061;1;"Москва, Begovoy District, Ленинградский проспект";11;0.8;1;1;0;0;;0;6998061;"1";"56627";"0"
1022851226;1437406;0;"2012-09-12 14:27:38.634465";"2012-09-12 14:27:36";55.788160;37.560830;166;306;57.93;;;6998590;1;"Москва, Aeroport District, Ленинградский проспект";11;0.8;1;1;0;0;;0;6998590;"1";"57131";"0"
1022851254;1437406;0;"2012-09-12 14:28:10.258086";"2012-09-12 14:28:05";55.790737;37.555352;169;8;19.41;;;6999063;1;"Москва, Aeroport District, Театральная аллея";10;0.8;1;1;0;0;;0;6999063;"1";"57581";"0"
1022851291;1437406;0;"2012-09-12 14:28:38.572357";"2012-09-12 14:28:36";55.790930;37.555630;172;0;0.00;;;6999092;1;"Москва, Aeroport District, Театральная аллея";11;0.8;1;1;0;0;;0;6999092;"1";"57609";"0"
1022851319;1437406;0;"2012-09-12 14:29:07.378761";"2012-09-12 14:29:05";55.791367;37.556552;177;38;28.09;;;6999174;1;"Москва, Aeroport District, Театральная аллея";11;0.8;1;1;0;0;;0;6999174;"1";"57687";"0"
1022851348;1437406;0;"2012-09-12 14:29:38.387122";"2012-09-12 14:29:36";55.793727;37.559477;189;4;1.89;;;6999528;1;"Москва, Aeroport District, Милицейский переулок";10;0.8;1;1;0;0;;0;6999528;"1";"58024";"0"
1022851377;1437406;0;"2012-09-12 14:30:08.61841";"2012-09-12 14:30:06";55.794757;37.559087;214;0;0.00;;;6999665;1;"Москва, Aeroport District, Петровско-Разумовская аллея";11;0.8;1;1;0;0;;0;6999665;"1";"58154";"0"
1022851407;1437406;0;"2012-09-12 14:30:38.525989";"2012-09-12 14:30:36";55.794757;37.559087;214;0;0.00;;;6999665;1;"Москва, Aeroport District, Петровско-Разумовская аллея";11;0.8;1;4;0;0;;0;6999665;"1";"58154";"0"
1022851439;1437406;0;"2012-09-12 14:31:09.512175";"2012-09-12 14:31:07";55.794855;37.562002;206;144;62.15;;;6999952;1;"Москва, Savyolovsky District, улица Верхняя Масловка";10;0.8;1;1;0;0;;0;6999952;"1";"58427";"0"
1022851476;1437406;0;"2012-09-12 14:31:43.967294";"2012-09-12 14:31:36";55.792267;37.567365;184;122;68.51;;;7000425;1;"Москва, Aeroport District, улица Верхняя Масловка";10;1;1;1;0;0;;0;7000425;"1";"58877";"0"
1022851514;1437406;0;"2012-09-12 14:32:08.405827";"2012-09-12 14:32:06";55.791812;37.568602;179;0;0.00;;;7000524;1;"Москва, Aeroport District, улица Верхняя Масловка";10;1;1;1;0;0;;0;7000524;"1";"58971";"0"
1022851549;1437406;0;"2012-09-12 14:32:38.506674";"2012-09-12 14:32:36";55.791812;37.568602;179;0;0.00;;;7000524;1;"Москва, Aeroport District, улица Верхняя Масловка";10;0.8;1;4;0;0;;0;7000524;"1";"58971";"0"
1022851582;1437406;0;"2012-09-12 14:33:08.532317";"2012-09-12 14:33:06";55.791362;37.572217;178;84;94.92;;;7000791;1;"Москва, Aeroport District, улица Нижняя Масловка";8;1.5;1;1;0;0;;0;7000791;"1";"59225";"0"
1022851610;1437406;0;"2012-09-12 14:33:38.437094";"2012-09-12 14:33:36";55.791952;37.583727;184;82;28.58;;;7001554;1;"Москва, Begovoy District, улица Нижняя Масловка";11;0.8;1;1;0;0;;0;7001554;"1";"59952";"0"
1022851635;1437406;0;"2012-09-12 14:34:08.576126";"2012-09-12 14:34:06";55.791762;37.588320;182;62;31.69;;;7001873;1;"Москва, Begovoy District, Третье Транспортное кольцо";5;1.2;1;1;0;0;;0;7001873;"1";"60256";"0"
1022851670;1437406;0;"2012-09-12 14:34:38.649926";"2012-09-12 14:34:36";55.793687;37.588852;180;0;0.00;;;7002118;1;"Москва, Butyrsky District, площадь Савёловского Вокзала";11;0.8;1;1;0;0;;0;7002118;"1";"60489";"0"
1022851702;1437406;0;"2012-09-12 14:35:08.434104";"2012-09-12 14:35:06";55.793805;37.588487;182;278;10.61;;;7002147;1;"Москва, Butyrsky District, площадь Савёловского Вокзала";11;0.8;1;1;0;0;;0;7002147;"1";"60517";"0"
1022851732;1437406;0;"2012-09-12 14:35:39.31816";"2012-09-12 14:35:37";55.793837;37.588282;181;0;0.00;;;7002161;1;"Москва, Butyrsky District, площадь Савёловского Вокзала";10;0.8;1;1;0;0;;0;7002161;"1";"60530";"0"
